begin	end	'elab.conway.power'	'AMD RAPL PCKG'	'AMD RAPL SINGLE_CORE'	experiment	thread_count	frequency	cstate	
33031926316099000	33037926554518000	193.445	130.051	18.3973	9	28	1500000000	1	
33041926983501800	33047927878884200	186.514	117.959	6.11005	11	28	1500000000	1	
33051928336050000	33057928660155000	230.155	158.651	37.6917	7	28	1500000000	1	
33061928215190600	33067926302062400	194.872	125.979	14.2737	4	32	1500000000	1	
33071925759531800	33077925667248200	197.853	129.497	17.8443	5	32	1500000000	1	
33081927488560600	33087932704881400	249.053	163.095	18.8491	8	32	1500000000	1	
33091935737880400	33097938983356600	246.263	149.256	10.3605	14	32	1500000000	1	
33101938421788000	33107932651336000	246.656	148.299	9.4296	13	32	1500000000	1	
33111930081696600	33117927296630400	194.73	130.08	18.4051	3	32	1500000000	1	
33121926235857800	33127925675166200	194.9	132.502	20.8952	9	32	1500000000	1	
33131926389420200	33137928868923800	186.972	118.696	6.87967	11	32	1500000000	1	
33141931096616400	33147935138820600	237.398	165.619	42.7168	7	32	1500000000	1	
33151934300528000	33157927495736000	185.019	114.906	2.9459	4	4	1500000000	1	
33161925276294800	33167925196353200	185.335	115.322	3.40142	5	4	1500000000	1	
33171925233734800	33177925163321200	201.061	127.479	4.01357	8	4	1500000000	1	
33181925238488800	33187925090195200	203.241	126.527	2.83823	14	4	1500000000	1	
33191925087103000	33197925002380000	203.539	126.427	2.73016	13	4	1500000000	1	
33201925030439800	33207924937922200	184.792	115.34	3.44758	3	4	1500000000	1	
33211924977243800	33217924872876200	184.89	115.64	3.77947	9	4	1500000000	1	
33221924911276000	33227924829193000	183.729	113.806	1.94493	11	4	1500000000	1	
33231924863680800	33237924792157200	189.667	119.347	6.75262	7	4	1500000000	1	
33241924824492800	33247924719993200	186.2	116.418	4.6359	4	8	1500000000	1	
33251924785336800	33257924673367200	187.017	117.351	5.58516	5	8	1500000000	1	
33261924685699000	33267924607204000	205.996	131.434	5.86176	8	8	1500000000	1	
33271924640621800	33277924555190200	205.42	127.803	3.59219	14	8	1500000000	1	
33281924598707800	33287924467922200	205.563	127.56	3.3621	13	8	1500000000	1	
33291924580233800	33297924438174200	186.219	117.458	5.69184	3	8	1500000000	1	
33301924444384000	33307924366393000	186.102	118.102	6.37161	9	8	1500000000	1	
33311924510766800	33317924308209200	184.228	114.465	2.69298	11	8	1500000000	1	
33321924311060800	33327924221783200	195.375	125.479	12.2388	7	8	1500000000	1	
33331924254641000	33337924146032000	187.628	118.032	6.30194	4	12	1500000000	1	
33341924161083800	33347924079918200	189.098	119.397	7.67707	5	12	1500000000	1	
33351924115411800	33357924051298200	215.382	138.046	8.52651	8	12	1500000000	1	
33361924159565800	33367923996152200	216.72	133.56	5.18739	14	12	1500000000	1	
33371923983470000	33377923903607000	217.005	133.216	4.84757	13	12	1500000000	1	
33381923945288800	33387923876507200	187.357	119.653	7.9427	3	12	1500000000	1	
33391923888636800	33397923783777200	187.719	120.58	8.88856	9	12	1500000000	1	
33401923829157000	33407923747026000	184.562	115.15	3.38634	11	12	1500000000	1	
33411923752917800	33417923644764200	201.681	131.592	17.6031	7	12	1500000000	1	
33421923683467800	33427923582202200	189.179	119.657	7.95331	4	16	1500000000	1	
33431923616965800	33437923550842200	190.73	121.505	9.81825	5	16	1500000000	1	
33441923582588000	33447923491409000	220.646	142.139	10.3756	8	16	1500000000	1	
33451923535984800	33457923458551200	218.847	134.93	5.93325	14	16	1500000000	1	
33461923479222800	33467923368261200	219.084	134.453	5.47549	13	16	1500000000	1	
33471923383676800	33477923296595200	189.123	121.758	10.0862	3	16	1500000000	1	
33481923344765000	33487923266486000	189.295	122.975	11.3415	9	16	1500000000	1	
33491923303879800	33497923192930200	185.205	115.853	4.09448	11	16	1500000000	1	
33501923236941800	33507923149266200	207.425	137.74	22.9228	7	16	1500000000	1	
33511923164668000	33517923066559000	190.795	121.309	9.66257	4	20	1500000000	1	
33521923095476800	33527923019669200	192.736	123.642	12.0058	5	20	1500000000	1	
33531923046436800	33537922960837200	229.704	148.789	13.1132	8	20	1500000000	1	
33541922993270800	33547922889491200	230.76	140.716	7.55356	14	20	1500000000	1	
33551922911967000	33557922830694000	230.996	140.128	6.98686	13	20	1500000000	1	
33561922852883800	33567922777646200	190.513	123.918	12.297	3	20	1500000000	1	
33571922820209800	33577922733338200	190.721	125.524	13.9387	9	20	1500000000	1	
33581922751575800	33587922654990200	185.597	116.603	4.89156	11	20	1500000000	1	
33591922685548800	33597922614847200	214.708	144.643	28.315	7	20	1500000000	1	
33601922628868800	33607922541745200	192.04	122.999	11.3941	4	24	1500000000	1	
33611922576692800	33617922502139200	194.373	125.748	14.1735	5	24	1500000000	1	
33621922545319000	33627922408552000	234.783	152.604	14.9218	8	24	1500000000	1	
33631922433271800	33637922349208200	233.077	142.091	8.30683	14	24	1500000000	1	
33641922365665800	33647922280372200	233.19	141.408	7.63254	13	24	1500000000	1	
33651922304979800	33657922226496200	191.93	126.203	14.6021	3	24	1500000000	1	
33661922259856000	33667922181739000	192.379	128.126	16.583	9	24	1500000000	1	
33671922215346800	33677922134697200	186.332	117.4	5.701	11	24	1500000000	1	
33681922177562800	33687922080659200	225.531	154.757	33.6342	7	24	1500000000	1	
33691922105761000	33697922030080000	193.861	124.726	13.0787	4	28	1500000000	1	
33701922137117800	33707921994482200	196.324	127.941	16.3666	5	28	1500000000	1	
33711921992097800	33717921871110200	243.98	159.147	17.5087	8	28	1500000000	1	
33721921900595800	33727921825430200	244.544	147.879	9.85869	14	28	1500000000	1	
33731921855800000	33737921752855000	244.541	147.124	9.12481	13	28	1500000000	1	
33741921781400800	33747921699203200	193.485	128.442	16.7898	3	28	1500000000	1	
33751921759710800	33757921649421200	193.873	130.599	19.0048	9	28	1500000000	1	
33761921735200800	33767921595019200	186.715	118.169	6.42018	11	28	1500000000	1	
33771921621349800	33777921542950200	230.863	159.622	38.8389	7	28	1500000000	1	
33781921556167800	33787921451530200	195.271	126.449	14.7624	4	32	1500000000	1	
33791921474091800	33797921424054200	198.368	130.046	18.4252	5	32	1500000000	1	
33801921465516000	33807921350409000	249.244	163.302	19.4217	8	32	1500000000	1	
33811921368766800	33817921277587200	246.779	149.38	10.6667	14	32	1500000000	1	
33821921323820800	33827921226281200	246.837	148.462	9.77038	13	32	1500000000	1	
33831921246104800	33837921171635200	195.122	130.674	19.0017	3	32	1500000000	1	
33841921211687000	33847921119332000	195.509	133.195	21.5802	9	32	1500000000	1	
33851921177195800	33857921073422200	187.453	118.922	7.12819	11	32	1500000000	1	
33861921092771800	33867920978504200	239.143	167.462	43.9294	7	32	1500000000	1	
33871921014334000	33877920922891000	185.193	114.867	2.97302	4	4	1500000000	1	
33881920983874800	33887920906999200	185.34	115.276	3.40694	5	4	1500000000	1	
33891920971734800	33897920873517200	201.584	127.566	3.94167	8	4	1500000000	1	
33901921001628800	33907920863781200	203.856	126.662	2.86331	14	4	1500000000	1	
33911920970995000	33917920803364000	203.808	126.528	2.74684	13	4	1500000000	1	
33921920943431800	33927920718956200	184.816	115.284	3.42395	3	4	1500000000	1	
33931920826025800	33937920645560200	184.879	115.568	3.72555	9	4	1500000000	1	
33941920651159800	33947920552444200	183.748	113.805	1.94395	11	4	1500000000	1	
33951920584822800	33957920509291200	189.662	119.223	6.55813	7	4	1500000000	1	
33961920676464800	33967920467517200	186.159	116.287	4.45628	4	8	1500000000	1	
33971920631140800	33977920423369200	186.862	117.208	5.4342	5	8	1500000000	1	
33981920616187000	33987920402812000	206.241	131.343	5.64163	8	8	1500000000	1	
33991920581365800	33997920403582200	205.765	127.893	3.50301	14	8	1500000000	1	
34001920662675800	34007920372380200	205.958	127.675	3.28333	13	8	1500000000	1	
34011920527953800	34017920215230200	186.071	117.31	5.50113	3	8	1500000000	1	
34021920300320800	34027920101543200	186.115	117.916	6.13824	9	8	1500000000	1	
34031920162932800	34037920036719200	184.114	114.396	2.60095	11	8	1500000000	1	
34041920118308800	34047919985531200	195.089	125.08	11.792	7	8	1500000000	1	
34051920067799000	34057919910380000	187.504	117.817	6.06441	4	12	1500000000	1	
34061919974195800	34067919862472200	188.683	119.209	7.48509	5	12	1500000000	1	
34071919917823800	34077919815292200	215.208	137.948	8.2655	8	12	1500000000	1	
34081919966479800	34087919845744200	216.91	133.642	5.02625	14	12	1500000000	1	
34091920148524800	34097919838549200	217.173	133.311	4.71416	13	12	1500000000	1	
34101920082370800	34107919707481200	187.369	119.427	7.67436	3	12	1500000000	1	
34111919721696800	34117919569893200	187.323	120.344	8.62646	9	12	1500000000	1	
34121919668212800	34127919509515200	184.406	115.086	3.30073	11	12	1500000000	1	
34131919530809800	34137919443428200	201.062	131.104	17.0958	7	12	1500000000	1	
34141919642715800	34147919400120200	189.066	119.404	7.67602	4	16	1500000000	1	
34151919552533800	34157919341780200	190.496	121.279	9.59815	5	16	1500000000	1	
34161919375588000	34167919273675000	220.037	141.887	10.0272	8	16	1500000000	1	
34171919437034800	34177919343857200	218.829	134.922	5.69687	14	16	1500000000	1	
34181919620966800	34187919361853200	218.992	134.482	5.28302	13	16	1500000000	1	
34191919566096800	34197919225911200	188.941	121.532	9.79532	3	16	1500000000	1	
34201919341393800	34207919104324200	188.993	122.768	11.069	9	16	1500000000	1	
34211919255455800	34217919084740200	184.844	115.764	3.96583	11	16	1500000000	1	
34221919077943800	34227919011490200	206.997	137.298	22.3085	7	16	1500000000	1	
34231919112490000	34237918965703000	190.38	120.964	9.23653	4	20	1500000000	1	
34241919130178800	34247918961173200	192.334	123.349	11.6486	5	20	1500000000	1	
34251919162896800	34257918958593200	229.145	148.611	12.6603	8	20	1500000000	1	
34261919115280800	34267918984867200	230.272	140.702	7.2172	14	20	1500000000	1	
34271919244641800	34277919001896200	230.647	140.129	6.6652	13	20	1500000000	1	
34281919185911800	34287918838004200	190.494	123.635	11.8946	3	20	1500000000	1	
34291918945401800	34297918747992200	190.661	125.185	13.5004	9	20	1500000000	1	
34301918748812000	34307918675201000	185.412	116.495	4.67246	11	20	1500000000	1	
34311918709250800	34317918629441200	212.985	143.083	27.4646	7	20	1500000000	1	
34321918789520800	34327918612199200	191.966	122.656	10.9355	4	24	1500000000	1	
34331918610848800	34337918510759200	194.359	125.432	13.7159	5	24	1500000000	1	
34341918575469000	34347918507198000	234.401	152.44	14.3693	8	24	1500000000	1	
34351918628301800	34357918582254200	232.654	142.027	7.9075	14	24	1500000000	1	
34361918881463800	34367918623520200	232.837	141.347	7.29936	13	24	1500000000	1	
34371918805338000	34377918453315000	191.973	125.787	14.0606	3	24	1500000000	1	
34381918459408800	34387918327423200	192.059	127.586	15.9021	9	24	1500000000	1	
34391918361368800	34397918271371200	185.993	117.245	5.42083	11	24	1500000000	1	
34401918305430800	34407918229647200	218.797	149.06	32.6053	7	24	1500000000	1	
34411918304333000	34417918177394000	193.444	124.28	12.5767	4	28	1500000000	1	
34421918310607800	34427918154418200	196.22	127.486	15.8287	5	28	1500000000	1	
34431918191351800	34437918096602200	243.619	159.062	17.0071	8	28	1500000000	1	
34441918337068000	34447918174345000	244.068	147.848	9.5545	14	28	1500000000	1	
34451918425102800	34457918193499200	244.245	147.07	8.79862	13	28	1500000000	1	
34461918421676800	34467918048653200	193.456	127.925	16.2281	3	28	1500000000	1	
34471918105982800	34477917930725200	193.736	130.096	18.4478	9	28	1500000000	1	
34481918022387000	34487917832400000	186.534	118.019	6.20796	11	28	1500000000	1	
34491917829539800	34497917781296200	230.631	159.132	37.7099	7	28	1500000000	1	
34501917855605800	34507917742118200	194.96	125.889	14.199	4	32	1500000000	1	
34511917929960000	34517917717683000	198.17	129.608	17.9891	5	32	1500000000	1	
34521917740890800	34527917662911200	249.116	163.038	18.7739	8	32	1500000000	1	
34531917901184800	34537917774995200	246.268	149.225	10.2309	14	32	1500000000	1	
34541918050750800	34547917758877200	246.708	148.312	9.39552	13	32	1500000000	1	
34551917973785800	34557917615102200	194.817	130.073	18.3961	3	32	1500000000	1	
34561917639757800	34567917475858200	195.29	132.482	20.875	9	32	1500000000	1	
34571917477445800	34577917397918200	187.077	118.738	6.93045	11	32	1500000000	1	
34581917427115800	34587917361466200	238.96	166.817	42.7255	7	32	1500000000	1	
34591917538510800	34597917323011200	185.224	115.124	2.89721	4	4	1500000000	1	
34601917323392800	34607917231637200	185.952	115.802	3.38406	5	4	1500000000	1	
34611917267896800	34617917180971200	202.397	128.454	4.02433	8	4	1500000000	1	
34621917228117000	34627917116370000	203.954	127.031	2.84972	14	4	1500000000	1	
34631917161229800	34637917061446200	204.017	126.943	2.73847	13	4	1500000000	1	
34641917105063800	34647917008250200	185.427	115.839	3.45863	3	4	1500000000	1	
34651917061207800	34657916960314200	185.519	116.146	3.79106	9	4	1500000000	1	
34661917009854000	34667916910227000	184.411	114.307	1.94139	11	4	1500000000	1	
34671916959880800	34677916861999200	190.507	120.122	6.76965	7	4	1500000000	1	
34681916916202800	34687916812495200	186.748	116.887	4.60251	4	8	1500000000	1	
34691916873751000	34697916765616000	187.676	117.832	5.56889	5	8	1500000000	1	
34701916810031800	34707916710584200	206.687	131.897	5.82945	8	8	1500000000	1	
34711916756195800	34717916660168200	206.082	128.302	3.56285	14	8	1500000000	1	
34721916705729800	34727916610332200	206.471	128.339	3.36749	13	8	1500000000	1	
34731916650006000	34737916560795000	186.742	117.977	5.71138	3	8	1500000000	1	
34741916615620800	34747916516599200	186.818	118.61	6.37131	9	8	1500000000	1	
34751916565584800	34757916461103200	184.815	114.97	2.70526	11	8	1500000000	1	
34761916511937000	34767916409790000	196.085	125.959	12.2516	7	8	1500000000	1	
34771916464139800	34777916359076200	187.82	118.254	6.24535	4	12	1500000000	1	
34781916416239800	34787916335314200	189.219	119.696	7.70761	5	12	1500000000	1	
34791916378697800	34797916265414200	215.923	138.534	8.50747	8	12	1500000000	1	
34801916302106000	34807916204465000	217.404	134.053	5.14066	14	12	1500000000	1	
34811916251500800	34817916155869200	217.445	133.735	4.82563	13	12	1500000000	1	
34821916203002800	34827916105775200	188.069	120.128	7.92488	3	12	1500000000	1	
34831916149632800	34837916051823200	188.315	121.075	8.85816	9	12	1500000000	1	
34841916100783800	34847916003772200	185.08	115.434	3.40959	11	12	1500000000	1	
34851916053705800	34857915952848200	201.994	131.851	17.6338	7	12	1500000000	1	
34861916009507800	34867915899554200	189.634	119.866	7.88353	4	16	1500000000	1	
34871915943550000	34877915846041000	191.133	121.808	9.86757	5	16	1500000000	1	
34881915898378800	34887915800041200	220.885	142.269	10.3241	8	16	1500000000	1	
34891915842076800	34897915742941200	219.322	135.162	5.86262	14	16	1500000000	1	
34901915788186800	34907915697799200	219.304	134.71	5.46616	13	16	1500000000	1	
34911915740545000	34917915641140000	189.379	122.043	10.1204	3	16	1500000000	1	
34921915689347800	34927915587176200	189.625	123.274	11.3538	9	16	1500000000	1	
34931915632137800	34937915539464200	185.489	116.162	4.13418	11	16	1500000000	1	
34941915591596000	34947915489335000	208.298	138.082	22.9414	7	16	1500000000	1	
34951915541208800	34957915435011200	190.946	121.502	9.57525	4	20	1500000000	1	
34961915490882800	34967915408535200	192.866	123.901	12.0034	5	20	1500000000	1	
34971915457030800	34977915332305200	229.881	148.915	13.0531	8	20	1500000000	1	
34981915360707000	34987915269198000	230.959	140.997	7.56266	14	20	1500000000	1	
34991915309955800	34997915226888200	231.509	140.723	7.03887	13	20	1500000000	1	
35001915270079800	35007915171202200	191.023	124.283	12.3957	3	20	1500000000	1	
35011915221098000	35017915120283000	191.067	125.822	13.9771	9	20	1500000000	1	
35021915169698800	35027915066471200	185.957	116.91	4.91696	11	20	1500000000	1	
35031915110780800	35037915011927200	215.276	144.839	28.3476	7	20	1500000000	1	
35041915069456800	35047914961639200	192.637	123.253	11.3683	4	24	1500000000	1	
35051915013709000	35057914915696000	194.919	126.147	14.3099	5	24	1500000000	1	
35061914972207800	35067914858816200	234.95	152.89	14.9278	8	24	1500000000	1	
35071914891387800	35077914800544200	233.468	142.372	8.28361	14	24	1500000000	1	
35081914831015800	35087914739404200	233.693	141.676	7.6332	13	24	1500000000	1	
35091914774758800	35097914690671200	192.495	126.524	14.6489	3	24	1500000000	1	
35101914742840800	35107914642847200	192.968	128.687	16.6028	9	24	1500000000	1	
35111914696396800	35117914592929200	186.48	117.696	5.71279	11	24	1500000000	1	
35121914655945000	35127914555370000	222.572	152.214	33.7072	7	24	1500000000	1	
35131914612913800	35137914502390200	193.965	124.909	12.9865	4	28	1500000000	1	
35141914545021800	35147914433040200	196.773	128.246	16.402	5	28	1500000000	1	
